game_id,date,season,week,league,away,home,assists,blocks,catches,completions,goals,hockeyAssists,hucksCompleted,throwAttempts,throwaways,yardsReceived,yardsThrown
2023-05-13-MTL-TOR,2023-05-13,2023,3,,MTL,TOR,5.0,2.0,33.0,28.0,4.0,2.0,,30.0,2.0,365.0,145.0
2023-05-20-BOS-MTL,2023-05-20,2023,4,,BOS,MTL,3.0,1.0,29.0,22.0,2.0,,1.0,28.0,6.0,233.0,182.0
2023-05-27-TOR-MTL,2023-05-27,2023,5,,TOR,MTL,3.0,1.0,26.0,18.0,2.0,2.0,1.0,24.0,6.0,253.0,225.0
2023-06-03-NY-MTL,2023-06-03,2023,6,,NY,MTL,1.0,2.0,22.0,18.0,2.0,,,21.0,3.0,154.0,110.0
2023-06-23-DC-MTL,2023-06-23,2023,9,,DC,MTL,5.0,,39.0,38.0,2.0,3.0,,38.0,1.0,454.0,187.0
2023-06-25-MTL-TOR,2023-06-25,2023,9,,MTL,TOR,,1.0,,,,,1.0,,,,
2023-07-02-PHI-MTL,2023-07-02,2023,10,,PHI,MTL,4.0,,25.0,22.0,2.0,,2.0,23.0,1.0,183.0,168.0
