game_id,date,season,week,league,away,home,receiving_tds,receiving_yards,rushing_tds,rushing_yards
xiptxdmw9n9f9hb5,2026-05-02,2026,1,50 Yard,Green Bay Blizzard,Fishers Freight,0.0,12.0,1.0,3.0
