game_id,date,season,week,league,away,home,assists,assists_minus_xa,avg_pass_distance,avg_pass_vertical,goals,goals_conceded,goals_conceded_minus_xg,goals_minus_xg,goals_per_xg,goals_plus_assists,headed_shot_share,key_passes,minutes_played,pass_completion_pct,passes_attempted,passes_over_expected,passes_over_expected_p100,points_added,saves,shots,shots_faced,shots_on_target,xa,xg,xg_faced,xg_place,xg_plus_xa,xpass_completion_pct,xpoints_added
soccer-mlsnp-2022-7VqG1oWMvW,,2022,1,MLSNP,,,0.0,0.0,36.404,29.5479,0.0,7.0,0.93,0.0,1.1532,0.0,0.15,0.0,308.0,0.6161,112.0,-7.9417,-7.0908,0.0,12.0,0.0,20.0,0.0,0.0,0.0,6.07,0.0,0.0,0.687,0.0
