game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,fielding_runouts,match_played
cricket-t20i-2011-09-23-525816,2011-09-23,2011,1,T20I,England,West Indies,2.0,0.0,0.0,9.0,0.0,0.0,,1.0
cricket-t20i-2011-09-25-525817,2011-09-25,2011,1,T20I,England,West Indies,,,,,,,1.0,1.0
