game_id,date,season,week,league,away,home,gp,pass_att,pass_cmp,pass_int,pass_yds,recv_rec,recv_td,recv_yds,rush_att
FOOTBALL_ELF_2025_SEASON_TOTAL,,2025,1,ELF,,,10.0,19.0,7.0,2.0,99.0,29.0,5.0,273.0,2.0
