game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,fielding_catches,fielding_runouts,match_played
cricket-odi-2019-12-08-1206059,2019-12-08,2019,1,ODI,United Arab Emirates,United States of America,25.0,3.0,0.0,2.0,16.0,0.0,,,1.0
cricket-odi-2019-12-12-1206062,2019-12-12,2019,1,ODI,United Arab Emirates,United States of America,18.0,2.0,0.0,2.0,23.0,2.0,,,1.0
cricket-odi-2019-12-15-1206064,2019-12-15,2019,1,ODI,United Arab Emirates,Scotland,30.0,3.0,0.0,2.0,17.0,0.0,,,1.0
cricket-odi-2020-01-05-1211169,2020-01-05,2020,1,ODI,Oman,United Arab Emirates,4.0,0.0,0.0,2.0,1.0,0.0,,,1.0
cricket-odi-2020-01-06-1211170,2020-01-06,2020,1,ODI,Namibia,United Arab Emirates,7.0,0.0,0.0,2.0,2.0,0.0,2.0,,1.0
cricket-odi-2020-01-09-1211173,2020-01-09,2020,1,ODI,Namibia,United Arab Emirates,16.0,4.0,0.0,2.0,29.0,1.0,2.0,1.0,1.0
cricket-t20i-2020-02-25-1215160,2020-02-25,2020,1,T20I,Saudi Arabia,United Arab Emirates,3.0,0.0,0.0,6.0,1.0,0.0,,,1.0
cricket-t20i-2020-02-26-1215164,2020-02-26,2020,1,T20I,Qatar,United Arab Emirates,24.0,2.0,0.0,4.0,18.0,0.0,3.0,,1.0
cricket-odi-2021-01-08-1244524,2021-01-08,2021,1,ODI,Ireland,United Arab Emirates,13.0,3.0,0.0,2.0,14.0,0.0,1.0,,1.0
cricket-odi-2021-01-18-1244525,2021-01-18,2021,1,ODI,Ireland,United Arab Emirates,43.0,1.0,0.0,2.0,18.0,1.0,2.0,,1.0
cricket-t20i-2021-10-07-1280060,2021-10-07,2021,1,T20I,United Arab Emirates,Ireland,21.0,0.0,0.0,6.0,14.0,0.0,,,1.0
cricket-t20i-2021-10-08-1280061,2021-10-08,2021,1,T20I,United Arab Emirates,Ireland,15.0,4.0,0.0,3.0,23.0,0.0,2.0,1.0,1.0
cricket-t20i-2021-10-10-1280062,2021-10-10,2021,1,T20I,Ireland,United Arab Emirates,9.0,1.0,0.0,3.0,11.0,1.0,,,1.0
cricket-odi-2022-02-05-1299586,2022-02-05,2022,1,ODI,Oman,United Arab Emirates,93.0,10.0,0.0,3.0,89.0,2.0,,,1.0
cricket-odi-2022-02-06-1299587,2022-02-06,2022,1,ODI,Oman,United Arab Emirates,45.0,2.0,0.0,4.0,34.0,0.0,2.0,,1.0
cricket-odi-2022-02-08-1299588,2022-02-08,2022,1,ODI,Oman,United Arab Emirates,1.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,1.0
cricket-odi-2022-03-05-1302616,2022-03-05,2022,1,ODI,Oman,United Arab Emirates,65.0,5.0,0.0,3.0,44.0,0.0,3.0,1.0,1.0
cricket-odi-2022-03-08-1302618,2022-03-08,2022,1,ODI,Namibia,United Arab Emirates,28.0,3.0,0.0,3.0,19.0,0.0,2.0,,1.0
cricket-odi-2022-03-09-1302619,2022-03-09,2022,1,ODI,Oman,United Arab Emirates,53.0,2.0,0.0,3.0,29.0,0.0,1.0,,1.0
cricket-odi-2022-03-12-1302621,2022-03-12,2022,1,ODI,United Arab Emirates,Namibia,76.0,14.0,1.0,3.0,115.0,2.0,1.0,,1.0
cricket-odi-2022-03-15-1302623,2022-03-15,2022,1,ODI,Papua New Guinea,United Arab Emirates,68.0,2.0,0.0,3.0,40.0,0.0,,,1.0
cricket-odi-2022-03-18-1302625,2022-03-18,2022,1,ODI,United Arab Emirates,Nepal,4.0,0.0,0.0,3.0,3.0,0.0,,1.0,1.0
cricket-odi-2022-03-19-1302626,2022-03-19,2022,1,ODI,United Arab Emirates,Papua New Guinea,24.0,0.0,0.0,3.0,6.0,0.0,,,1.0
cricket-odi-2022-03-21-1302627,2022-03-21,2022,1,ODI,United Arab Emirates,Nepal,45.0,1.0,0.0,3.0,24.0,0.0,4.0,,1.0
cricket-odi-2022-05-31-1312800,2022-05-31,2022,1,ODI,United Arab Emirates,Scotland,35.0,2.0,0.0,3.0,31.0,0.0,,,1.0
cricket-odi-2022-06-01-1312801,2022-06-01,2022,1,ODI,United Arab Emirates,United States of America,30.0,3.0,0.0,2.0,19.0,0.0,,,1.0
cricket-odi-2022-06-03-1312802,2022-06-03,2022,1,ODI,Scotland,United Arab Emirates,98.0,5.0,0.0,3.0,54.0,0.0,,,1.0
cricket-odi-2022-06-04-1312803,2022-06-04,2022,1,ODI,United States of America,United Arab Emirates,108.0,13.0,1.0,3.0,102.0,0.0,2.0,,1.0
cricket-odi-2022-08-10-1322036,2022-08-10,2022,1,ODI,Scotland,United Arab Emirates,5.0,0.0,0.0,3.0,4.0,0.0,1.0,,1.0
cricket-odi-2022-08-11-1322037,2022-08-11,2022,1,ODI,United Arab Emirates,United States of America,85.0,3.0,0.0,4.0,53.0,1.0,,1.0,1.0
cricket-odi-2022-08-14-1322039,2022-08-14,2022,1,ODI,Scotland,United Arab Emirates,85.0,4.0,0.0,4.0,50.0,0.0,1.0,,1.0
cricket-odi-2022-11-14-1343683,2022-11-14,2022,1,ODI,United Arab Emirates,Nepal,82.0,6.0,0.0,2.0,40.0,0.0,,1.0,1.0
cricket-odi-2022-11-16-1343684,2022-11-16,2022,1,ODI,United Arab Emirates,Nepal,39.0,4.0,0.0,2.0,25.0,0.0,,,1.0
cricket-odi-2022-11-18-1343685,2022-11-18,2022,1,ODI,United Arab Emirates,Nepal,5.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0
cricket-t20i-2022-02-13-1299592,2022-02-13,2022,1,T20I,United Arab Emirates,Ireland,36.0,3.0,0.0,3.0,50.0,2.0,,1.0,1.0
cricket-t20i-2022-02-14-1299595,2022-02-14,2022,1,T20I,United Arab Emirates,Oman,17.0,1.0,0.0,6.0,19.0,1.0,,,1.0
cricket-t20i-2022-02-18-1299568,2022-02-18,2022,1,T20I,United Arab Emirates,Ireland,67.0,13.0,1.0,3.0,97.0,1.0,,,1.0
cricket-t20i-2022-02-19-1299572,2022-02-19,2022,1,T20I,United Arab Emirates,Germany,29.0,1.0,0.0,4.0,40.0,2.0,,,1.0
cricket-t20i-2022-02-21-1299575,2022-02-21,2022,1,T20I,Bahrain,United Arab Emirates,52.0,6.0,1.0,3.0,84.0,5.0,,1.0,1.0
cricket-t20i-2022-02-22-1299580,2022-02-22,2022,1,T20I,United Arab Emirates,Nepal,23.0,5.0,0.0,3.0,46.0,3.0,2.0,,1.0
cricket-t20i-2022-02-24-1299585,2022-02-24,2022,1,T20I,Ireland,United Arab Emirates,2.0,0.0,0.0,3.0,0.0,0.0,1.0,,1.0
cricket-t20i-2022-08-21-1328850,2022-08-21,2022,1,T20I,United Arab Emirates,Kuwait,29.0,2.0,0.0,3.0,33.0,0.0,2.0,1.0,1.0
cricket-t20i-2022-08-22-1328851,2022-08-22,2022,1,T20I,United Arab Emirates,Singapore,9.0,3.0,0.0,3.0,18.0,0.0,1.0,,1.0
cricket-t20i-2022-08-24-1328854,2022-08-24,2022,1,T20I,United Arab Emirates,Hong Kong,4.0,0.0,0.0,3.0,2.0,0.0,,,1.0
cricket-t20i-2022-09-25-1336031,2022-09-25,2022,1,T20I,Bangladesh,United Arab Emirates,16.0,2.0,0.0,4.0,16.0,0.0,,1.0,1.0
cricket-t20i-2022-09-27-1336032,2022-09-27,2022,1,T20I,Bangladesh,United Arab Emirates,5.0,0.0,0.0,4.0,2.0,0.0,,,1.0
cricket-t20i-2022-10-16-1298136,2022-10-16,2022,1,T20I,United Arab Emirates,Netherlands,21.0,0.0,0.0,4.0,18.0,0.0,,,1.0
cricket-t20i-2022-10-18-1298140,2022-10-18,2022,1,T20I,Sri Lanka,United Arab Emirates,18.0,1.0,0.0,5.0,9.0,0.0,1.0,,1.0
cricket-t20i-2022-10-20-1298144,2022-10-20,2022,1,T20I,United Arab Emirates,Namibia,32.0,2.0,0.0,2.0,21.0,0.0,,,1.0
cricket-ilt20-2023-01-24-1346930,2023-01-24,2023,1,ILT20,MI Emirates,Desert Vipers,7.0,0.0,0.0,2.0,3.0,0.0,,,1.0
cricket-odi-2023-02-23-1358079,2023-02-23,2023,1,ODI,Namibia,United Arab Emirates,27.0,2.0,0.0,2.0,18.0,0.0,,2.0,1.0
cricket-odi-2023-02-25-1358080,2023-02-25,2023,1,ODI,United Arab Emirates,Namibia,36.0,2.0,0.0,3.0,18.0,0.0,1.0,,1.0
cricket-odi-2023-02-28-1358082,2023-02-28,2023,1,ODI,Papua New Guinea,United Arab Emirates,36.0,1.0,0.0,4.0,23.0,0.0,,1.0,1.0
cricket-odi-2023-03-02-1358083,2023-03-02,2023,1,ODI,United Arab Emirates,Nepal,38.0,1.0,0.0,2.0,18.0,0.0,2.0,,1.0
cricket-odi-2023-03-05-1358085,2023-03-05,2023,1,ODI,United Arab Emirates,Papua New Guinea,32.0,4.0,0.0,3.0,26.0,0.0,,,1.0
cricket-odi-2023-03-06-1358086,2023-03-06,2023,1,ODI,Nepal,United Arab Emirates,23.0,0.0,0.0,4.0,13.0,0.0,,,1.0
cricket-odi-2023-03-10-1358088,2023-03-10,2023,1,ODI,Papua New Guinea,United Arab Emirates,3.0,0.0,0.0,4.0,0.0,0.0,,,1.0
cricket-odi-2023-03-12-1358089,2023-03-12,2023,1,ODI,Nepal,United Arab Emirates,5.0,0.0,0.0,1.0,0.0,0.0,,,1.0
cricket-odi-2023-03-15-1358091,2023-03-15,2023,1,ODI,Papua New Guinea,United Arab Emirates,56.0,5.0,0.0,3.0,33.0,0.0,1.0,,1.0
cricket-odi-2023-03-16-1358092,2023-03-16,2023,1,ODI,United Arab Emirates,Nepal,138.0,8.0,0.0,3.0,94.0,2.0,1.0,,1.0
