game_id,date,season,week,league,away,home,assists,blocks,catches,completions,drops,goals,hockeyAssists,pulls,throwAttempts,throwaways,yardsReceived,yardsThrown
SYNTHETIC_AUDL_W1_CASCADES,,,1,AUDL,,,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,0.0
SYNTHETIC_AUDL_W2_CASCADES,,,2,AUDL,,,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,0.0
2022-06-17-SEA-OAK,2022-06-17,2022,4,,SEA,OAK,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,0.0
2022-06-18-SEA-COL,2022-06-18,2022,4,,SEA,COL,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,0.0
2022-06-25-OAK-SEA,2022-06-25,2022,5,,OAK,SEA,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,0.0
2022-07-08-SLC-SEA,2022-07-08,2022,7,AUDL,shred,cascades,0.0,0.0,,,0.0,0.0,,,,0.0,3.0,2.0
2022-07-23-SD-SEA,2022-07-23,2022,9,AUDL,growlers,cascades,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,0.0
2023-04-28-SEA-SLC,2023-04-28,2023,1,AUDL,SEATTLE CASCADES,SALT LAKE SHRED,,,1.0,1.0,,2.0,1.0,,1.0,,24.0,7.0
2023-04-29-SEA-OAK,2023-04-29,2023,1,AUDL,SEATTLE CASCADES,OAKLAND SPIDERS,,1.0,,,,,,,,,,
2023-05-06-SLC-SEA,2023-05-06,2023,2,AUDL,SALT LAKE SHRED,SEATTLE CASCADES,,,3.0,1.0,,1.0,,,2.0,1.0,24.0,5.0
2023-05-13-SEA-COL,2023-05-13,2023,3,AUDL,SEATTLE CASCADES,COLORADO SUMMIT,,,1.0,,,,,,1.0,1.0,9.0,
2023-05-20-OAK-SEA,2023-05-20,2023,4,AUDL,OAKLAND SPIDERS,SEATTLE CASCADES,1.0,1.0,9.0,7.0,1.0,2.0,1.0,,7.0,,44.0,27.0
2023-06-02-SEA-POR,2023-06-02,2023,6,AUDL,SEATTLE CASCADES,PORTLAND NITRO,,1.0,6.0,5.0,1.0,1.0,,1.0,5.0,,66.0,9.0
2023-06-17-SEA-SD,2023-06-17,2023,8,AUDL,SEATTLE CASCADES,SAN DIEGO GROWLERS,,,3.0,1.0,,,,,1.0,,64.0,-3.0
2023-06-18-SEA-LA,2023-06-18,2023,8,AUDL,SEATTLE CASCADES,LA AVIATORS,,,,,,2.0,,,,1.0,,
2023-07-01-COL-SEA,2023-07-01,2023,10,AUDL,COLORADO SUMMIT,SEATTLE CASCADES,,1.0,5.0,5.0,,,1.0,,5.0,,35.0,76.0
2023-07-15-SD-SEA,2023-07-15,2023,12,AUDL,SAN DIEGO GROWLERS,SEATTLE CASCADES,1.0,2.0,7.0,5.0,1.0,2.0,,,5.0,,141.0,30.0
2023-07-22-POR-SEA,2023-07-22,2023,13,AUDL,PORTLAND NITRO,SEATTLE CASCADES,2.0,3.0,8.0,6.0,,3.0,,,6.0,,126.0,67.0
2024-04-27-SD-SEA,2024-04-27,2024,1,UFA,growlers,cascades,0.0,1.0,,,1.0,0.0,,,,0.0,6.0,-5.0
2024-05-03-SEA-OAK,2024-05-03,2024,2,UFA,cascades,spiders,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,0.0
2024-05-04-SEA-COL,2024-05-04,2024,2,UFA,cascades,summit,0.0,0.0,,,0.0,0.0,,,,0.0,28.0,18.0
2024-05-11-OAK-SEA,2024-05-11,2024,3,UFA,spiders,cascades,0.0,1.0,,,0.0,1.0,,,,0.0,59.0,0.0
2024-05-25-POR-SEA,2024-05-25,2024,6,UFA,nitro,cascades,0.0,0.0,,,0.0,0.0,,,,0.0,19.0,4.0
2024-06-01-SEA-SD,2024-06-01,2024,6,UFA,cascades,growlers,0.0,0.0,,,0.0,0.0,,,,0.0,1.0,-14.0
