game_id,date,season,week,league,away,home,receiving_tds,receiving_yards,rushing_tds,rushing_yards
5pr1v6tabjsekhe4,2026-05-02,2026,1,50 Yard,San Antonio Gunslingers,Tucson Sugar Skulls,1.0,57.0,0.0,0.0
