game_id,date,season,week,league,away,home,assists,blocks,def_rebounds,fg3_pct,fg3a,fg3m,fg_pct,fga,fgm,fouls,ft_pct,fta,ftm,games_played,minutes,off_rebounds,points,rebounds,steals,turnovers
UNRIVALED_2026_SEASON_TOTAL,,2026,1,UNRIVALED,,,0.9,0.4,3.5,33.3,0.9,0.3,54.9,5.1,2.8,1.9,44.4,0.6,0.3,14.0,9.2,1.4,6.4,4.9,0.6,0.9
