game_id,date,season,week,league,away,home,catches,completions,throwAttempts,yardsReceived,yardsThrown
2023-05-20-PIT-MIN,2023-05-20,2023,4,AUDL,PITTSBURGH THUNDERBIRDS,MINNESOTA WIND CHILL,2.0,2.0,2.0,8.0,14.0
