player_id,player_name,positions,2_pointer,3_pointer,4_pointer,assist,blockedShot,rebound,steal
dajuan-summers,Dajuan Summers,P,5.0,4.0,0.0,0.0,0.0,4.0,1.0
jason-richardson,Jason Richardson,P,7.0,3.0,0.0,3.0,2.0,5.0,1.0
jodie-meeks,Jodie Meeks,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
justin-dentmon,Justin Dentmon,P,4.0,2.0,0.0,1.0,0.0,3.0,2.0
kuran-iverson,Kuran Iverson,P,5.0,1.0,0.0,1.0,1.0,6.0,0.0
larry-sanders,Larry Sanders,P,0.0,0.0,0.0,1.0,1.0,2.0,0.0
leandro-barbosa,Leandro Barbosa,P,7.0,2.0,1.0,6.0,0.0,11.0,1.0
will-mcdonald,Will McDonald,P,3.0,0.0,0.0,0.0,0.0,2.0,0.0
