player_id,player_name,positions,2_pointer,3_pointer,4_pointer,assist,blockedShot,rebound,steal
brandon-rush,Brandon Rush,P,0.0,0.0,0.0,1.0,0.0,3.0,0.0
dominique-johnson,Dominique Johnson,P,5.0,2.0,0.0,2.0,0.0,6.0,0.0
donte-greene,Donte Greene,P,8.0,1.0,1.0,0.0,0.0,7.0,1.0
franklin-session,Franklin Session,P,4.0,1.0,0.0,6.0,0.0,7.0,0.0
josh-powell,Josh Powell,P,3.0,0.0,0.0,2.0,1.0,5.0,0.0
julian-wright,Julian Wright,P,2.0,0.0,0.0,1.0,0.0,5.0,2.0
mario-chalmers,Mario Chalmers,P,3.0,2.0,0.0,3.0,1.0,5.0,1.0
michael-beasley,Michael Beasley,P,6.0,1.0,0.0,3.0,3.0,11.0,1.0
