player_id,player_name,positions,2_pointer,3_pointer,4_pointer,assist,blockedShot,rebound,steal
cady-lalanne,CADY LALANNE,P,2.0,0.0,0.0,2.0,0.0,4.0,0.0
corey-brewer,Corey Brewer,P,4.0,0.0,0.0,1.0,0.0,10.0,0.0
earl-clark,Earl Clark,P,4.0,1.0,0.0,1.0,4.0,12.0,1.0
garlon-green,Garlon Green,P,5.0,0.0,0.0,4.0,0.0,10.0,0.0
gerald-green,Gerald Green,P,7.0,4.0,0.0,1.0,2.0,8.0,0.0
isaiah-briscoe,Isaiah Briscoe,P,11.0,3.0,0.0,4.0,1.0,7.0,2.0
james-white,James White,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jaylen-johnson,Jaylen Johnson,WR/P,1.0,0.0,0.0,0.0,0.0,4.0,0.0
roscoe-smith,ROSCOE SMITH,P,3.0,1.0,0.0,1.0,0.0,7.0,0.0
