player_id,player_name,positions,2_pointer,3_pointer,4_pointer,assist,blockedShot,rebound,steal
brandon-rush,Brandon Rush,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chris-johnson,Chris Johnson,P,2.0,2.0,0.0,0.0,0.0,3.0,1.0
darnell-jackson,Darnell Jackson,P,1.0,0.0,0.0,1.0,0.0,4.0,1.0
jermaine-taylor,Jermaine Taylor,P,8.0,5.0,0.0,0.0,0.0,2.0,1.0
julian-wright,Julian Wright,P,9.0,0.0,0.0,4.0,1.0,9.0,0.0
mario-chalmers,Mario Chalmers,P,7.0,2.0,0.0,3.0,0.0,3.0,3.0
michael-beasley,Michael Beasley,P,7.0,0.0,0.0,6.0,0.0,7.0,1.0
mike-taylor,Mike Taylor,P,3.0,1.0,0.0,4.0,0.0,7.0,1.0
ricky-davis,Ricky Davis,P,0.0,0.0,0.0,0.0,0.0,1.0,0.0
