player_id,player_name,positions,2_pointer,3_pointer,4_pointer,assist,blockedShot,rebound,steal
chris-johnson,Chris Johnson,P,5.0,1.0,0.0,3.0,0.0,8.0,0.0
darnell-jackson,Darnell Jackson,P,3.0,0.0,0.0,1.0,0.0,4.0,1.0
jermaine-taylor,Jermaine Taylor,P,2.0,0.0,0.0,0.0,0.0,1.0,0.0
jodie-meeks,Jodie Meeks,P,7.0,2.0,0.0,1.0,0.0,6.0,2.0
kuran-iverson,Kuran Iverson,P,4.0,1.0,0.0,1.0,0.0,6.0,0.0
leandro-barbosa,Leandro Barbosa,P,3.0,2.0,0.0,8.0,0.0,7.0,1.0
mike-taylor,Mike Taylor,P,7.0,3.0,0.0,2.0,0.0,4.0,3.0
ricky-davis,Ricky Davis,P,1.0,0.0,0.0,1.0,0.0,3.0,0.0
will-mcdonald,Will McDonald,P,3.0,0.0,0.0,0.0,1.0,3.0,0.0
