player_id,player_name,positions,2_pointer,3_pointer,4_pointer,assist,blockedShot,rebound,steal
cuttino-mobley,Cuttino Mobley,P,0.0,0.0,0.0,1.0,0.0,3.0,0.0
jonathon-simmons,Jonathon Simmons,P,5.0,0.0,0.0,2.0,0.0,5.0,1.0
kevin-murphy,Kevin Murphy,P,5.0,0.0,0.0,4.0,0.0,2.0,1.0
mahmoud-abdul-rauf,Mahmoud Abdul-Rauf,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nikoloz-tskitishvili,Nikoloz Tskitishvili,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rashard-lewis,Rashard Lewis,WR/P,7.0,0.0,0.0,0.0,0.0,6.0,0.0
royce-white,Royce White,P,6.0,0.0,0.0,4.0,0.0,4.0,0.0
