player_id,player_name,positions,2_pointer,3_pointer,4_pointer,assist,blockedShot,rebound,steal
corey-brewer,Corey Brewer,P,12.0,3.0,0.0,9.0,0.0,18.0,6.0
garlon-green,Garlon Green,P,21.0,6.0,0.0,6.0,0.0,12.0,0.0
gerald-green,Gerald Green,P,18.0,9.0,0.0,9.0,0.0,30.0,3.0
jannero-pargo,Jannero Pargo,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jeremy-pargo,Jeremy Pargo,P,9.0,0.0,0.0,12.0,0.0,15.0,6.0
joe-johnson,Joe Johnson,P,33.0,9.0,0.0,3.0,0.0,48.0,3.0
larry-sanders,Larry Sanders,P,9.0,0.0,0.0,0.0,6.0,39.0,0.0
ryan-hollins,Ryan Hollins,P,9.0,0.0,0.0,3.0,0.0,24.0,0.0
