player_id,player_name,positions,assists,blocks,catches,completions,drops,goals,hockeyAssists,hucksCompleted,pulls,throwAttempts,throwaways,yardsReceived,yardsThrown
adam-turcotte,Adam Turcotte,P,,,18.0,22.0,,,,,,22.0,1.0,-12.0,101.0
antoine-davis,Antoine Davis,P,,1.0,4.0,3.0,,1.0,,,,3.0,,70.0,49.0
ben-jagt,Ben Jagt,P,1.0,2.0,19.0,13.0,,4.0,1.0,,19.0,15.0,2.0,261.0,142.0
ben-katz,Ben Katz,P,4.0,1.0,11.0,18.0,,,2.0,,,20.0,2.0,38.0,129.0
bretton-tan,Bretton Tan,P,,1.0,3.0,,,3.0,,,,,,50.0,
charles-weinberg,Charles Weinberg,P,2.0,1.0,13.0,11.0,,2.0,1.0,1.0,,12.0,1.0,195.0,42.0
chris-chan,Chris Chan,P,,,6.0,8.0,1.0,,1.0,,,9.0,,46.0,25.0
daniel-wong,Daniel Wong,P,,1.0,12.0,13.0,,,,,,14.0,,39.0,97.0
dax-miller,Dax Miller,P,1.0,1.0,23.0,20.0,,,2.0,,,23.0,,61.0,135.0
elliott-chartock,Elliott Chartock,P,3.0,,21.0,25.0,,1.0,2.0,2.0,,26.0,1.0,49.0,205.0
ethan-fortin,Ethan Fortin,P,1.0,,10.0,13.0,,,2.0,,,13.0,,7.0,114.0
geoff-bevan,Geoff Bevan,P,,1.0,21.0,18.0,,,,,,23.0,4.0,43.0,138.0
jack-williams,Jack Williams,P,2.0,,22.0,21.0,,3.0,1.0,1.0,,22.0,1.0,165.0,215.0
james-lewis,James Lewis,P,,,21.0,19.0,,1.0,2.0,,,20.0,1.0,333.0,12.0
jared-morrow,Jared Morrow,P,,,1.0,1.0,,,,,,1.0,,5.0,3.0
jeff-babbitt,Jeff Babbitt,P,1.0,1.0,18.0,16.0,,3.0,4.0,,,16.0,,261.0,49.0
jeff-holm,Jeff Holm,P,2.0,1.0,10.0,11.0,,,,1.0,,11.0,,36.0,127.0
jeremy-hill,Jeremy Hill,P,,,22.0,17.0,,,,,,21.0,3.0,247.0,52.0
john-lithio,John Lithio,P,,1.0,4.0,3.0,,1.0,1.0,,,3.0,,65.0,12.0
john-randolph,John Randolph,P,1.0,2.0,18.0,16.0,,1.0,3.0,,,19.0,2.0,117.0,109.0
keith-mcrae,Keith McRae,P,,,6.0,4.0,,,,,,4.0,1.0,54.0,47.0
kelvin-huang,Kelvin Huang,P,,,5.0,4.0,,,,,,5.0,1.0,9.0,-8.0
kevin-jay,Kevin Jay,P,1.0,,8.0,11.0,,,,,,13.0,,-4.0,99.0
luc-comire,Luc Comire,P,3.0,,35.0,43.0,,,2.0,1.0,,45.0,2.0,-37.0,420.0
marques-brownlee,Marques Brownlee,P,,1.0,5.0,4.0,,,1.0,,1.0,5.0,1.0,69.0,-13.0
matt-stevens,Matt Stevens,P,,,6.0,4.0,,2.0,,,,4.0,,28.0,-15.0
mike-drost,Mike Drost,P,,,6.0,5.0,,1.0,1.0,,,5.0,,-4.0,54.0
oliver-chartock,Oliver Chartock,P,,,9.0,9.0,,,1.0,,,10.0,1.0,47.0,35.0
oscar-stonehouse,Oscar Stonehouse,P,,1.0,14.0,13.0,1.0,1.0,,,,15.0,2.0,200.0,30.0
phil-turner,Phil Turner,P,,1.0,6.0,5.0,,,,,6.0,7.0,2.0,57.0,-5.0
rui-carvalho,Rui Carvalho,P,,2.0,7.0,6.0,,,,,,7.0,,20.0,14.0
ryan-drost,Ryan Drost,P,,4.0,2.0,5.0,1.0,,,,,5.0,,25.0,-3.0
ryan-holmes,Ryan Holmes,P,1.0,,3.0,2.0,,,,,5.0,2.0,,55.0,1.0
ryan-osgar,Ryan Osgar,P,5.0,,26.0,22.0,,2.0,1.0,3.0,,24.0,2.0,233.0,182.0
ryan-poloz,Ryan Poloz,P,1.0,,34.0,39.0,,1.0,,,,40.0,1.0,153.0,239.0
solomon-rueschemeyer-bailey,Solomon Rueschemeyer-Bailey,P,1.0,,20.0,29.0,,,1.0,,,30.0,1.0,-71.0,265.0
travis-puckrin,Travis Puckrin,P,1.0,,2.0,2.0,1.0,,,,,2.0,,16.0,44.0
ty-barbieri,Ty Barbieri,P,1.0,,21.0,15.0,,4.0,2.0,1.0,,17.0,2.0,168.0,97.0
wilkie-lewis,Wilkie Lewis,P,,,14.0,9.0,,4.0,,,,10.0,,175.0,42.0
zachary-armstrong,Zachary Armstrong,P,,,3.0,1.0,,2.0,,,,1.0,,40.0,5.0
