player_id,player_name,positions,2_pointer,3_pointer,4_pointer,assist,blockedShot,rebound,steal
chris-johnson,Chris Johnson,P,8.0,3.0,0.0,1.0,2.0,9.0,0.0
darnell-jackson,Darnell Jackson,P,2.0,1.0,0.0,2.0,0.0,6.0,0.0
dominique-johnson,Dominique Johnson,P,2.0,1.0,0.0,4.0,0.0,3.0,3.0
donte-greene,Donte Greene,P,8.0,1.0,0.0,0.0,2.0,15.0,0.0
franklin-session,Franklin Session,P,5.0,0.0,0.0,1.0,1.0,9.0,1.0
josh-powell,Josh Powell,P,5.0,1.0,0.0,0.0,0.0,14.0,0.0
mo-charlo,MO CHARLO,P,0.0,0.0,0.0,0.0,0.0,2.0,0.0
mike-taylor,Mike Taylor,P,9.0,1.0,0.0,5.0,0.0,10.0,0.0
