player_id,player_name,positions,2_pointer,3_pointer,4_pointer,assist,blockedShot,rebound,steal
amir-johnson,Amir Johnson,P,2.0,0.0,0.0,0.0,0.0,3.0,0.0
brandon-rush,Brandon Rush,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
david-hawkins,David Hawkins,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
earl-clark,Earl Clark,P,6.0,0.0,0.0,0.0,2.0,8.0,1.0
isaiah-briscoe,Isaiah Briscoe,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
james-white,James White,P,0.0,0.0,0.0,1.0,1.0,1.0,1.0
julian-wright,Julian Wright,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mario-chalmers,Mario Chalmers,P,5.0,2.0,0.0,3.0,0.0,4.0,0.0
michael-beasley,Michael Beasley,P,5.0,1.0,0.0,1.0,1.0,4.0,0.0
