player_id,player_name,positions,2_pointer,3_pointer,4_pointer,assist,blockedShot,rebound,steal
adam-drexler,Adam Drexler,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
deshawn-stephens,Deshawn Stephens,P,7.0,2.0,0.0,1.0,2.0,7.0,1.0
dusan-bulut,Dusan Bulut,P,6.0,1.0,0.0,7.0,1.0,8.0,1.0
jodie-meeks,Jodie Meeks,P,3.0,1.0,1.0,0.0,0.0,4.0,2.0
karlis-lasmanis,Karlis Lasmanis,P,2.0,1.0,0.0,2.0,0.0,4.0,0.0
kuran-iverson,Kuran Iverson,P,2.0,0.0,0.0,2.0,1.0,5.0,0.0
leandro-barbosa,Leandro Barbosa,P,5.0,0.0,0.0,2.0,1.0,4.0,0.0
tomislav-ivosev,Tomislav Ivosev,P,5.0,1.0,0.0,2.0,1.0,9.0,2.0
will-mcdonald,Will McDonald,P,2.0,0.0,0.0,0.0,0.0,4.0,2.0
